-5.000000e-01,-5.000000e-01,-5.000000e-01,-5.000000e-01,-5.000000e-01,-5.000000e-01,-5.000000e-01,-5.000000e-01,-5.000000e-01,-5.000000e-01,-5.000000e-01,-5.000000e-01,-5.000000e-01,-5.000000e-01,-5.000000e-01,-5.000000e-01,-5.000000e-01,-5.000000e-01,-5.000000e-01,-5.000000e-01,-5.000000e-01,-5.000000e-01,-5.000000e-01,-5.000000e-01,-5.000000e-01
1.000000e+00,5.638144e-01,4.701733e-01,4.099390e-01,3.739263e-01,3.523248e-01,3.387607e-01,3.300706e-01,3.245504e-01,3.211452e-01,3.191349e-01,3.180158e-01,3.174467e-01,3.172120e-01,3.171889e-01,3.173179e-01,3.175778e-01,3.179673e-01,3.184946e-01,3.191777e-01,3.200606e-01,3.212530e-01,3.232090e-01,3.232889e-01,3.232889e-01
1.000000e+00,9.073053e-01,8.882788e-01,8.598200e-01,8.342837e-01,8.150272e-01,8.013988e-01,7.921695e-01,7.861791e-01,7.824656e-01,7.802794e-01,7.790695e-01,7.784580e-01,7.782072e-01,7.781837e-01,7.783253e-01,7.786134e-01,7.790519e-01,7.796535e-01,7.804347e-01,7.814194e-01,7.826355e-01,7.844277e-01,7.842250e-01,7.842250e-01
1.000000e+00,9.938557e-01,1.008220e+00,1.003138e+00,9.902150e-01,9.771026e-01,9.664756e-01,9.587624e-01,9.535653e-01,9.502760e-01,9.483169e-01,9.472257e-01,9.466724e-01,9.464449e-01,9.464232e-01,9.465508e-01,9.468099e-01,9.472012e-01,9.477287e-01,9.483895e-01,9.491648e-01,9.499911e-01,9.509393e-01,9.502912e-01,9.502912e-01
1.000000e+00,1.006164e+00,1.023436e+00,1.026450e+00,1.021016e+00,1.013098e+00,1.005727e+00,9.999683e-01,9.959157e-01,9.932821e-01,9.916883e-01,9.907925e-01,9.903366e-01,9.901501e-01,9.901352e-01,9.902454e-01,9.904652e-01,9.907923e-01,9.912221e-01,9.917357e-01,9.922862e-01,9.927688e-01,9.931037e-01,9.922854e-01,9.922854e-01
1.000000e+00,1.004230e+00,1.016914e+00,1.021210e+00,1.019329e+00,1.014821e+00,1.010023e+00,1.006005e+00,1.003059e+00,1.001095e+00,9.998878e-01,9.992039e-01,9.988552e-01,9.987144e-01,9.987075e-01,9.987994e-01,9.989782e-01,9.992400e-01,9.995760e-01,9.999597e-01,1.000335e+00,1.000593e+00,1.000621e+00,9.998441e-01,9.998441e-01
1.000000e+00,1.001766e+00,1.010046e+00,1.013612e+00,1.013214e+00,1.010745e+00,1.007756e+00,1.005094e+00,1.003069e+00,1.001690e+00,1.000832e+00,1.000342e+00,1.000093e+00,9.999940e-01,9.999936e-01,1.000067e+00,1.000206e+00,1.000406e+00,1.000659e+00,1.000935e+00,1.001182e+00,1.001308e+00,1.001215e+00,1.000564e+00,1.000564e+00
1.000000e+00,1.000439e+00,1.005641e+00,1.008157e+00,1.008279e+00,1.006966e+00,1.005170e+00,1.003483e+00,1.002162e+00,1.001245e+00,1.000669e+00,1.000339e+00,1.000172e+00,1.000107e+00,1.000111e+00,1.000166e+00,1.000269e+00,1.000416e+00,1.000597e+00,1.000789e+00,1.000947e+00,1.001000e+00,1.000879e+00,1.000372e+00,1.000372e+00
1.000000e+00,9.998939e-01,1.003088e+00,1.004710e+00,1.004946e+00,1.004266e+00,1.003223e+00,1.002199e+00,1.001377e+00,1.000799e+00,1.000434e+00,1.000225e+00,1.000119e+00,1.000080e+00,1.000085e+00,1.000125e+00,1.000198e+00,1.000300e+00,1.000424e+00,1.000552e+00,1.000650e+00,1.000667e+00,1.000559e+00,1.000184e+00,1.000184e+00
1.000000e+00,9.997413e-01,1.001652e+00,1.002632e+00,1.002836e+00,1.002492e+00,1.001906e+00,1.001311e+00,1.000824e+00,1.000479e+00,1.000259e+00,1.000134e+00,1.000072e+00,1.000049e+00,1.000055e+00,1.000082e+00,1.000130e+00,1.000197e+00,1.000279e+00,1.000361e+00,1.000420e+00,1.000421e+00,1.000339e+00,1.000076e+00,1.000076e+00
