0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,1.629646e-01,2.032127e-01,2.075326e-01,1.943202e-01,1.756594e-01,1.571790e-01,1.408960e-01,1.275576e-01,1.172243e-01,1.094979e-01,1.038127e-01,9.963831e-02,9.655463e-02,9.425224e-02,9.250714e-02,9.114766e-02,9.000769e-02,8.883610e-02,8.711028e-02,8.369917e-02,7.643718e-02,6.188350e-02,3.641003e-02,0.000000e+00
0.000000e+00,6.378338e-02,1.226112e-01,1.707866e-01,2.009722e-01,2.125059e-01,2.086112e-01,1.949458e-01,1.776553e-01,1.611685e-01,1.475401e-01,1.371138e-01,1.294312e-01,1.238353e-01,1.197400e-01,1.167000e-01,1.143972e-01,1.126012e-01,1.111126e-01,1.096758e-01,1.077365e-01,1.040162e-01,9.465884e-02,7.034912e-02,0.000000e+00
0.000000e+00,1.966899e-02,4.691501e-02,8.436636e-02,1.238006e-01,1.568792e-01,1.776885e-01,1.838713e-01,1.775071e-01,1.637299e-01,1.478678e-01,1.334367e-01,1.218574e-01,1.131734e-01,1.068504e-01,1.022664e-01,9.890565e-02,9.639790e-02,9.447246e-02,9.298376e-02,9.161924e-02,9.056566e-02,8.736799e-02,8.552140e-02,0.000000e+00
0.000000e+00,9.382782e-03,1.778455e-02,3.308357e-02,5.634203e-02,8.410225e-02,1.108593e-01,1.306376e-01,1.393936e-01,1.370165e-01,1.269130e-01,1.136558e-01,1.008106e-01,9.016712e-02,8.209878e-02,7.625715e-02,7.208590e-02,6.910904e-02,6.689515e-02,6.539815e-02,6.382589e-02,6.411512e-02,5.936722e-02,7.446925e-02,0.000000e+00
0.000000e+00,6.386439e-03,1.019319e-02,1.475400e-02,2.330971e-02,3.710995e-02,5.507416e-02,7.371087e-02,8.819703e-02,9.487787e-02,9.323831e-02,8.566862e-02,7.561576e-02,6.584860e-02,5.779193e-02,5.176768e-02,4.748162e-02,4.455342e-02,4.239507e-02,4.124091e-02,3.941149e-02,4.095060e-02,3.419291e-02,5.224254e-02,0.000000e+00
0.000000e+00,4.260424e-03,7.332935e-03,9.475879e-03,1.199940e-02,1.662859e-02,2.461864e-02,3.562695e-02,4.716034e-02,5.570518e-02,5.887106e-02,5.664383e-02,5.089319e-02,4.396888e-02,3.758942e-02,3.255457e-02,2.890230e-02,2.649178e-02,2.469201e-02,2.401253e-02,2.229643e-02,2.426918e-02,1.815028e-02,3.204854e-02,0.000000e+00
0.000000e+00,2.723716e-03,5.162514e-03,7.049918e-03,8.362598e-03,9.712643e-03,1.228276e-02,1.698606e-02,2.336772e-02,2.950503e-02,3.323075e-02,3.353317e-02,3.093542e-02,2.683729e-02,2.259321e-02,1.904236e-02,1.638798e-02,1.467398e-02,1.336598e-02,1.302765e-02,1.173762e-02,1.338199e-02,9.151619e-03,1.795002e-02,0.000000e+00
0.000000e+00,1.746483e-03,3.500254e-03,5.125859e-03,6.371821e-03,7.171807e-03,7.999819e-03,9.656535e-03,1.246443e-02,1.574144e-02,1.820696e-02,1.891033e-02,1.778899e-02,1.551108e-02,1.292131e-02,1.064878e-02,8.898725e-03,7.771712e-03,6.893466e-03,6.699840e-03,5.855590e-03,6.913742e-03,4.418537e-03,9.358917e-03,0.000000e+00
0.000000e+00,1.136064e-03,2.353049e-03,3.599872e-03,4.730932e-03,5.559685e-03,6.139695e-03,6.854192e-03,8.042453e-03,9.559567e-03,1.080575e-02,1.119419e-02,1.056460e-02,9.213714e-03,7.615730e-03,6.169862e-03,5.024237e-03,4.261754e-03,3.653958e-03,3.468008e-03,2.920670e-03,3.454902e-03,2.097528e-03,4.620273e-03,0.000000e+00
