0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.800000e+01,1.632818e+01,1.533216e+01,1.395575e+01,1.255422e+01,1.130760e+01,1.025924e+01,9.399648e+00,8.701972e+00,8.137498e+00,7.681187e+00,7.312763e+00,7.016192e+00,6.778759e+00,6.590208e+00,6.442081e+00,6.327237e+00,6.239543e+00,6.173637e+00,6.124731e+00,6.088379e+00,6.060135e+00,6.034639e+00,6.008787e+00,6.011730e+00
0.000000e+00,5.789923e+00,7.576872e+00,8.557679e+00,8.852264e+00,8.734415e+00,8.421414e+00,8.041070e+00,7.659786e+00,7.308138e+00,6.997714e+00,6.730743e+00,6.505167e+00,6.317154e+00,6.162290e+00,6.036120e+00,5.934377e+00,5.853085e+00,5.788604e+00,5.737669e+00,5.697477e+00,5.665918e+00,5.641870e+00,5.623921e+00,5.626321e+00
0.000000e+00,1.946527e+00,3.308522e+00,4.641008e+00,5.598878e+00,6.154082e+00,6.405207e+00,6.459312e+00,6.399248e+00,6.280615e+00,6.137754e+00,5.990632e+00,5.850178e+00,5.721869e+00,5.607976e+00,5.508912e+00,5.424041e+00,5.352169e+00,5.291860e+00,5.241683e+00,5.200462e+00,5.167607e+00,5.143496e+00,5.126722e+00,5.128237e+00
0.000000e+00,5.260268e-01,1.154184e+00,2.132013e+00,3.112752e+00,3.904072e+00,4.463605e+00,4.819133e+00,5.019665e+00,5.112279e+00,5.134325e+00,5.112785e+00,5.066131e+00,5.006582e+00,4.942009e+00,4.877350e+00,4.815591e+00,4.758440e+00,4.706801e+00,4.661135e+00,4.621782e+00,4.589286e+00,4.564864e+00,4.547586e+00,4.548064e+00
0.000000e+00,3.461771e-02,1.901847e-01,7.157520e-01,1.436635e+00,2.165746e+00,2.796492e+00,3.290794e+00,3.651125e+00,3.897837e+00,4.055702e+00,4.147571e+00,4.192196e+00,4.204062e+00,4.193986e+00,4.169898e+00,4.137543e+00,4.101060e+00,4.063426e+00,4.026823e+00,3.992951e+00,3.963318e+00,3.939823e+00,3.922221e+00,3.921681e+00
0.000000e+00,-1.102797e-01,-1.814106e-01,8.217275e-03,4.277900e-01,9.628422e-01,1.510824e+00,2.006918e+00,2.421276e+00,2.747673e+00,2.992741e+00,3.168532e+00,3.288240e+00,3.364132e+00,3.406752e+00,3.424798e+00,3.425275e+00,3.413745e+00,3.394593e+00,3.371274e+00,3.346550e+00,3.322712e+00,3.302204e+00,3.285465e+00,3.284059e+00
0.000000e+00,-1.322234e-01,-2.842679e-01,-2.911444e-01,-1.101942e-01,2.142308e-01,6.134182e-01,1.026831e+00,1.413202e+00,1.750067e+00,2.028966e+00,2.250266e+00,2.419107e+00,2.542707e+00,2.628778e+00,2.684680e+00,2.717034e+00,2.731594e+00,2.733237e+00,2.726036e+00,2.713360e+00,2.697990e+00,2.682691e+00,2.668444e+00,2.666414e+00
0.000000e+00,-1.157115e-01,-2.782134e-01,-3.788191e-01,-3.526913e-01,-1.996275e-01,4.695339e-02,3.446725e-01,6.560990e-01,9.540847e-01,1.221981e+00,1.451619e+00,1.640793e+00,1.791063e+00,1.906106e+00,1.990603e+00,2.049525e+00,2.087713e+00,2.109634e+00,2.119263e+00,2.120040e+00,2.114859e+00,2.106508e+00,2.096316e+00,2.093943e+00
0.000000e+00,-9.134556e-02,-2.360847e-01,-3.686402e-01,-4.276933e-01,-3.922482e-01,-2.705681e-01,-8.573585e-02,1.354426e-01,3.690194e-01,5.967056e-01,8.062575e-01,9.906600e-01,1.146907e+00,1.274808e+00,1.375998e+00,1.453184e+00,1.509597e+00,1.548623e+00,1.573543e+00,1.587369e+00,1.592734e+00,1.592137e+00,1.587067e+00,1.584629e+00
0.000000e+00,-6.912694e-02,-1.882875e-01,-3.207415e-01,-4.175970e-01,-4.521651e-01,-4.187219e-01,-3.257149e-01,-1.887508e-01,-2.517306e-02,1.492850e-01,3.220760e-01,4.842159e-01,6.299917e-01,7.563795e-01,8.623988e-01,9.485193e-01,1.016162e+00,1.067304e+00,1.104171e+00,1.129003e+00,1.143874e+00,1.150748e+00,1.151119e+00,1.148852e+00
0.000000e+00,-5.146282e-02,-1.458581e-01,-2.641685e-01,-3.706388e-01,-4.403647e-01,-4.618017e-01,-4.344276e-01,-3.650598e-01,-2.642396e-01,-1.434299e-01,-1.321150e-02,1.176554e-01,2.425477e-01,3.569125e-01,4.579996e-01,5.445146e-01,6.162650e-01,6.738338e-01,7.182939e-01,7.509659e-01,7.732064e-01,7.863120e-01,7.916583e-01,7.897352e-01
0.000000e+00,-3.819300e-02,-1.115969e-01,-2.114144e-01,-3.127242e-01,-3.951102e-01,-4.459763e-01,-4.603521e-01,-4.393371e-01,-3.880490e-01,-3.136858e-01,-2.240076e-01,-1.263107e-01,-2.684122e-02,6.945625e-02,1.589628e-01,2.392732e-01,3.090121e-01,3.676220e-01,4.151466e-01,4.520206e-01,4.788748e-01,4.963283e-01,5.055626e-01,5.040813e-01
0.000000e+00,-2.847322e-02,-8.515154e-02,-1.667901e-01,-2.564549e-01,-3.385037e-01,-4.015553e-01,-4.391130e-01,-4.491518e-01,-4.331324e-01,-3.948403e-01,-3.393077e-01,-2.719495e-01,-1.979479e-01,-1.218703e-01,-4.747417e-02,2.234913e-02,8.553708e-02,1.407592e-01,1.872853e-01,2.248322e-01,2.534106e-01,2.730587e-01,2.847276e-01,2.837203e-01
