archivo,metodo,n_sensores,frecuencia,variables,rmse_T,rmse_p,rmse_tau,rmse_u,rmse_v,rmse_vel,rmse_total,tiempo
enkf_25_obs_20_freq_150_var_t.pkl,enkf,20,150,t,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.021352767944335938
enkf_25_obs_10_freq_70_var_p.pkl,enkf,10,70,p,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.012594461441040039
nudging_25_obs_20_freq_70_var_t.pkl,nudging,20,70,t,0.11621313846317989,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12932092376113893,0.0012695789337158203
nudging_25_obs_10_freq_70_var_st.pkl,nudging,10,70,st,0.11846452935601978,0.04160905355853481,0.12299693369623198,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12988377041531596,0.0017266273498535156
kf_25_obs_10_freq_150_var_pt.pkl,kf,10,150,pt,0.11364115648014485,0.04494795050481652,0.12292967886991536,0.12996145016121033,0.5014561588698349,0.2757251001033578,0.13931097148955862,0.010347604751586914
enkf_25_obs_5_freq_150_var_p.pkl,enkf,5,150,p,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.01642918586730957
4dvar_25_obs_5_freq_70_var_pst.pkl,4dvar,5,70,pst,0.10549386148022857,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12664110451540112,29.522643089294434
4dvar_25_obs_5_freq_150_var_st.pkl,4dvar,5,150,st,0.11006986386216652,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.1277851051108856,31.74331045150757
4dvar_25_obs_20_freq_300_var_p.pkl,4dvar,20,300,p,0.11180291663306122,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12821836830360928,30.357038974761963
4dvar_25_obs_5_freq_300_var_p.pkl,4dvar,5,300,p,0.1102082123614684,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12781969223571105,32.215415239334106
kf_25_obs_20_freq_300_var_s.pkl,kf,20,300,s,0.09731488045619946,0.04160905355853481,0.12299676863120786,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12459631692410485,0.25780606269836426
4dvar_25_obs_5_freq_70_var_s.pkl,4dvar,5,70,s,0.10549386148022857,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12664110451540112,27.299152374267578
nudging_25_obs_5_freq_150_var_p.pkl,nudging,5,150,p,0.09725406305427922,0.041777514689890875,0.12298992966472606,0.13349198239435722,0.10815516358660879,0.23621512145838533,0.12455915721682037,0.0022640228271484375
kf_25_obs_10_freq_150_var_p.pkl,kf,10,150,p,0.09891755268170578,0.04494795050481652,0.12292967886991536,0.12996145016121033,0.5014561588698349,0.2757251001033578,0.13563007053994885,0.008298635482788086
4dvar_25_obs_10_freq_70_var_p.pkl,4dvar,10,70,p,0.11899084861669387,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.1300153512995174,30.181004524230957
kf_25_obs_20_freq_150_var_pt.pkl,kf,20,150,pt,0.11064472783806666,0.047329335595659924,0.12331020014232032,0.1298900263611485,0.5042310037955563,0.28947226357938555,0.14268913178885811,0.11451292037963867
4dvar_25_obs_10_freq_150_var_s.pkl,4dvar,10,150,s,0.12061688280039064,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.13042185984544163,27.245928287506104
