0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.800000000000000000e+01,1.632866702866629893e+01,1.533099515638537369e+01,1.395244153530919817e+01,1.254832169499700711e+01,1.129835611166598497e+01,1.024532341613966935e+01,9.379229525364213060e+00,8.672909434907703385e+00,8.097500391101080552e+00,7.627935355639467119e+00,7.244034136802415702e+00,6.930003040222283417e+00,6.673535021548644863e+00,6.464946775386565925e+00,6.296476914961969484e+00,6.161753026243123266e+00,6.055395771237833458e+00,5.972713513571399346e+00,5.909430947314448623e+00,5.861389883838739934e+00,5.824151974294645484e+00,5.792130139498877561e+00,5.762028839958603932e+00,5.764134552322190075e+00
0.000000000000000000e+00,5.789937878267304328e+00,7.575751805052232335e+00,8.554490273509097520e+00,8.846334774663313638e+00,8.724890290813460680e+00,8.407025052283987776e+00,8.020190523223401868e+00,7.630619570533612617e+00,7.268897529765734333e+00,6.946738994842590387e+00,6.666581897001027102e+00,6.426645135272236686e+00,6.223447236239471714e+00,6.052995043944061848e+00,5.911305932503236882e+00,5.794609512951834240e+00,5.699405010243734360e+00,5.622466292960932144e+00,5.560851944835752292e+00,5.511974333289717976e+00,5.473822757437265984e+00,5.445213201219087473e+00,5.424622328935588378e+00,5.426293635706442409e+00
0.000000000000000000e+00,1.946948843657801742e+00,3.308998668168261048e+00,4.640822168043328588e+00,5.597379133805648443e+00,6.150572252559716624e+00,6.398763050744732617e+00,6.448768755782574580e+00,6.383331613242715363e+00,6.258105069253303121e+00,6.107588330363674878e+00,5.951948861610889097e+00,5.802325555016137670e+00,5.664405075717819038e+00,5.540670591578658488e+00,5.431762206411690386e+00,5.337283865783939873e+00,5.256284081401199515e+00,5.187562409678998065e+00,5.129909832564785610e+00,5.082362631166198241e+00,5.044540894215828963e+00,5.016951679502594352e+00,4.998148593169090326e+00,4.999226181324796237e+00
0.000000000000000000e+00,5.266719799137873359e-01,1.155782095777418750e+00,2.134470049881249665e+00,3.115839465045711965e+00,3.907540700641626952e+00,4.467108096179820187e+00,4.822166079006133366e+00,5.021622094217595311e+00,5.112565899626376087e+00,5.132443766150776021e+00,5.108356487337561092e+00,5.058866896599744756e+00,4.996235914941832057e+00,4.928340009497725660e+00,4.860108612266106576e+00,4.794534417154193484e+00,4.733366043538511647e+00,4.677592960402330746e+00,4.627818159927897135e+00,4.584590336142388090e+00,4.548744785343149744e+00,4.521807538446458885e+00,4.502917684272317977e+00,4.503307046850167694e+00
0.000000000000000000e+00,3.528919309279832106e-02,1.922343768429577437e-01,7.196850417317666171e-01,1.442791505929684526e+00,2.174463166627414346e+00,2.808107987539659511e+00,3.305568891985075641e+00,3.669212218120505575e+00,3.919325700391750100e+00,4.080666794684428389e+00,4.176080433835229755e+00,4.224270904181347319e+00,4.239606013887562419e+00,4.232727404792441916e+00,4.211358540602962997e+00,4.181054076345255943e+00,4.145812715421260286e+00,4.108557379088479067e+00,4.071519514878400692e+00,4.036570353885462481e+00,4.005530689620621310e+00,3.980723847178781138e+00,3.962081037862007715e+00,3.961772933220105930e+00
0.000000000000000000e+00,-1.096655521524647625e-01,-1.793151219069102353e-01,1.264441576062935724e-02,4.353216226626157592e-01,9.743168155578088019e-01,1.527196964945519930e+00,2.029169774294838913e+00,2.450313258307511788e+00,2.784282066045068671e+00,3.037583025763664679e+00,3.222129118715983953e+00,3.350933169164461045e+00,3.436008048487118050e+00,3.487581328648673207e+00,3.513994276997779220e+00,3.521903927036455162e+00,3.516584093173637626e+00,3.502231230319464483e+00,3.482243904604334972e+00,3.459479797237798859e+00,3.436493908338571934e+00,3.416179468379975326e+00,3.399212633667033856e+00,3.398283190796014708e+00
0.000000000000000000e+00,-1.316923100175912964e-01,-2.823217466804139875e-01,-2.868465668437574223e-01,-1.025910649381502893e-01,2.262497064308544026e-01,6.312055969068097738e-01,1.051897788593628036e+00,1.447066959412549814e+00,1.794130589335323656e+00,2.084439056681852254e+00,2.318121235047494899e+00,2.500027179483833351e+00,2.637023741873008920e+00,2.736405554730547252e+00,2.805076734446117381e+00,2.849205796787481315e+00,2.874142374953516654e+00,2.884463016388173706e+00,2.884072156987304680e+00,2.876330407919508669e+00,2.864181807611899000e+00,2.850772180617963780e+00,2.837317208860444584e+00,2.835910819614782863e+00
0.000000000000000000e+00,-1.152694808026879514e-01,-2.765004213509163478e-01,-3.749879477755495572e-01,-3.458346129871276986e-01,-1.886159973967451720e-01,6.359396772120451402e-02,3.687040836972697022e-01,6.894036232309552759e-01,9.984872141899838738e-01,1.279116884235657281e+00,1.522846582563990303e+00,1.727129169477876758e+00,1.893119658320657983e+00,2.024033973131091901e+00,2.124048820185863828e+00,2.197626658482970896e+00,2.249135602872301742e+00,2.282655718774429410e+00,2.301893844431114999e+00,2.310166305978611057e+00,2.310399036654207539e+00,2.305619242160953153e+00,2.297340308833463851e+00,2.295641136463009602e+00
0.000000000000000000e+00,-9.099147016713260427e-02,-2.346335774176937505e-01,-3.654238826790168204e-01,-4.219964776182365540e-01,-3.831163700120576721e-01,-2.566482964470280237e-01,-6.529689950276384991e-02,1.643575788918676395e-01,4.084004249269792552e-01,6.484104038353724064e-01,8.718945691951294208e-01,1.071506739582346768e+00,1.243845040489242493e+00,1.388267320743385547e+00,1.505913131826121187e+00,1.598975068227325380e+00,1.670191821562138301e+00,1.722510795300650877e+00,1.758867255455111245e+00,1.782045462588417450e+00,1.794567490546855382e+00,1.798991668806462663e+00,1.796915779044674810e+00,1.795116737018536579e+00
